integration_row_key	a_row_key	nct_id	om_index	group_id	obs_id_b_form	om_title	group_title	payload_shard	cache_revision	a_present	a_reported_denominator_participants	a_denominator_state	a_denominator_provenance	a_n_source_categories	a_n_categories_kept_by_producer	a_category_preservation_state	a_proportion_suitability	a_unresolved_reason_codes	a_advisory_flag_codes	a_evaluable_n_minus_reported_denominator	a_all_categories_sum_minus_reported_denominator	a_job1_classification_carried	a_leaf_qa_coverage	c_join_state	c_join_bridge	c_arm_link_state	c_arm_link_evidence_code	c_confirmed_registry_arm_label	c_confirmed_registry_arm_type	c_candidate_registry_arm_labels	c_control_status	c_contested_flag	c_sole_arm_multi_results_group_flag	c_arm_set_type_state	c_disposition_vs_job3	b_join_state	b_cohort_key	b_n_observations_in_cohort_set	b_sibling_observation_ids	b_unresolved_states	b_selection_status	b_duplicate_encoding_candidate	b_denominator_state	b_denominator_value_participants	b_reporting_status_state	b_usable_for_proportion	b_unusable_reason	b_endpoint_constructs	b_assessment_criteria	b_noncollection_statement	integration_state	blocking_conditions	contradictions_retained	job1_arithmetic_independently_confirmed	job2_independently_confirmed	job3_independently_confirmed	rate_derived	unique_patient_total_derived	control_comparison_derived	source_pointer
NCT03894540|OM3|OG002	NCT03894540|OM3|OG002	NCT03894540	3	OG002	NCT03894540#om3#OG002	Best Overall Response (BOR) in Part A	IPN60090 80 mg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	1	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG002].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	IPN60090	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT03894540||ipn60090 80 mg	3	NCT03894540#om3#OG002|NCT03894540#om4#OG002|NCT03894540#om5#OG002	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	NOT_SELECTED_BY_DESIGN	False	PRESENT	1	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: groups[OG002]
NCT03894540|OM3|OG003	NCT03894540|OM3|OG003	NCT03894540	3	OG003	NCT03894540#om3#OG003	Best Overall Response (BOR) in Part A	IPN60090 120 mg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG003].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	IPN60090	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT03894540||ipn60090 120 mg	3	NCT03894540#om3#OG003|NCT03894540#om4#OG003|NCT03894540#om5#OG003	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: groups[OG003]
NCT03894540|OM3|OG004	NCT03894540|OM3|OG004	NCT03894540	3	OG004	NCT03894540#om3#OG004	Best Overall Response (BOR) in Part A	IPN60090 180 mg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	11	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG004].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	IPN60090	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT03894540||ipn60090 180 mg	3	NCT03894540#om3#OG004|NCT03894540#om4#OG004|NCT03894540#om5#OG004	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	NOT_SELECTED_BY_DESIGN	False	PRESENT	11	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: groups[OG004]
NCT03894540|OM3|OG005	NCT03894540|OM3|OG005	NCT03894540	3	OG005	NCT03894540#om3#OG005	Best Overall Response (BOR) in Part A	IPN60090 240 mg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG005].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	IPN60090	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT03894540||ipn60090 240 mg	3	NCT03894540#om3#OG005|NCT03894540#om4#OG005|NCT03894540#om5#OG005	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: groups[OG005]
NCT03965689|OM0|OG000	NCT03965689|OM0|OG000	NCT03965689	0	OG000	NCT03965689#om0#OG000	Number of Participants With an Overall Response	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	25	READ_FROM_SOURCE	outcomeMeasures[0].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-2	0	unsupported	LEAF-QA-group3.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Treatment (paclitaxel, carboplatin, pevonedistat)	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT03965689||treatment (paclitaxel, carboplatin, pevonedistat)	1	NCT03965689#om0#OG000	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	25	POSTED	True		OVERALL_RESPONSE|RESPONSE_CATEGORY_DIST	RECIST	False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	NONE	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03965689] :: outcomeMeasures[0] :: groups[OG000]
NCT04020185|OM1|OG000	NCT04020185|OM1|OG000	NCT04020185	1	OG000	NCT04020185#om1#OG000	Best Overall Response	Monotherapy 100 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG000].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||monotherapy 100 μg	1	NCT04020185#om1#OG000	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG000]
NCT04020185|OM1|OG001	NCT04020185|OM1|OG001	NCT04020185	1	OG001	NCT04020185#om1#OG001	Best Overall Response	Monotherapy 200 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG001].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||monotherapy 200 μg	1	NCT04020185#om1#OG001	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG001]
NCT04020185|OM1|OG002	NCT04020185|OM1|OG002	NCT04020185	1	OG002	NCT04020185#om1#OG002	Best Overall Response	Monotherapy 400 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG002].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||monotherapy 400 μg	1	NCT04020185#om1#OG002	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG002]
NCT04020185|OM1|OG003	NCT04020185|OM1|OG003	NCT04020185	1	OG003	NCT04020185#om1#OG003	Best Overall Response	Monotherapy 800 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	2	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG003].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||monotherapy 800 μg	1	NCT04020185#om1#OG003	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	2	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG003]
NCT04020185|OM1|OG004	NCT04020185|OM1|OG004	NCT04020185	1	OG004	NCT04020185#om1#OG004	Best Overall Response	Monotherapy 1200 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG004].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||monotherapy 1200 μg	1	NCT04020185#om1#OG004	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	6	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG004]
NCT04020185|OM1|OG005	NCT04020185|OM1|OG005	NCT04020185	1	OG005	NCT04020185#om1#OG005	Best Overall Response	Combination Therapy 800 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG005].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||combination therapy 800 μg	1	NCT04020185#om1#OG005	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG005]
NCT04020185|OM1|OG006	NCT04020185|OM1|OG006	NCT04020185	1	OG006	NCT04020185#om1#OG006	Best Overall Response	Combination Therapy 1200 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	5	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG006].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||combination therapy 1200 μg	1	NCT04020185#om1#OG006	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	5	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG006]
NCT04020185|OM1|OG007	NCT04020185|OM1|OG007	NCT04020185	1	OG007	NCT04020185#om1#OG007	Best Overall Response	Combination Therapy 2400 μg	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[1].denoms[units=Participants].counts[groupId=OG007].value	5	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT				NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT04020185||combination therapy 2400 μg	1	NCT04020185#om1#OG007	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST	RECIST	False	BLOCKED	C_ARM_LINK_NOT_CONFIRMED:CONFIRMED_TYPE_ONLY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_NOT_REFUTED_WHILE_C_ARM_CONFIRMED_TYPE_ONLY	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04020185] :: outcomeMeasures[1] :: groups[OG007]
NCT04044768|OM4|OG000	NCT04044768|OM4|OG000	NCT04044768	4	OG000	NCT04044768#om4#OG000	Best Overall Response (BOR) (Cohort 1)	Synovial Sarcoma	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	44	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT04044768||synovial sarcoma	2	NCT04044768#om0#OG000|NCT04044768#om4#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	NOT_SELECTED_BY_DESIGN	False	PRESENT	44	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS|A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04044768] :: outcomeMeasures[4] :: groups[OG000]
NCT04044768|OM4|OG001	NCT04044768|OM4|OG001	NCT04044768	4	OG001	NCT04044768#om4#OG001	Best Overall Response (BOR) (Cohort 1)	MRCLS	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	8	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG001].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT04044768||mrcls	2	NCT04044768#om0#OG001|NCT04044768#om4#OG001	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	NOT_SELECTED_BY_DESIGN	False	PRESENT	8	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS|A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04044768] :: outcomeMeasures[4] :: groups[OG001]
NCT04068181|OM3|OG000	NCT04068181|OM3|OG000	NCT04068181	3	OG000	NCT04068181#om3#OG000	BOR Per Modified RECIST v1.1	Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	26	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG000].value	7	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	RESPONSE_BEARING_CATEGORY_DROPPED_BY_PRODUCER|NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-7	0	unsupported	LEAF-QA-group3.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_BYTE_EXACT	Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	MEASURE_OUTSIDE_B_TITLE_BOUNDARY															BLOCKED	B_NOT_ASSESSED:MEASURE_OUTSIDE_B_TITLE_BOUNDARY|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	ROW_NOT_ASSESSED_BY_B	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT04068181] :: outcomeMeasures[3] :: groups[OG000]
